Offset(P)            #Ptr   #Hnd Access Name
0x000000007fc6e520      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB3035126_SP1~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc6e690      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_39_for_KB3075220~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc6e820      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2978120_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc6ed98      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_3_for_KB3006137~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc6ee50      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2647753_SP1~31bf3856ad364e35~x86~~6.1.4.0.mum
0x000000007fc6f300      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_18_for_KB2750841~31bf3856ad364e35~x86~~6.1.1.3.mum
0x000000007fc6f578      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_27_for_KB2763523~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc6f9c8      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_170_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc6fd58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_59_for_KB3061518~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc701d0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_8_for_KB2985461~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc702a8      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_425_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc70500      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-GroupPolicy-ClientExtensions-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc70630      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_44_for_KB3071756~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc70d10      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_106_for_KB3033929~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc712b8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-CommandLineTools-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc71370      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-WMIProvider-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc71458      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_2_for_KB2640148~31bf3856ad364e35~x86~~6.1.2.0.mum
0x000000007fc71670      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_324_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc71b30      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_40_for_KB3159398~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc71c18      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_288_for_KB4054518~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc71d58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-PremiumTools-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc71e50      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Indexing-Service-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc723e0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc72988      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-LocalPrinting-Enterprise-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc72b58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_76_for_KB3040272~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc72d58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_31_for_KB3061518~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc73120      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_197_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc73340      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_2_for_KB3030377~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc73548      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-PremiumTools-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc73698      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-RDC-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc738d0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc73e40      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_1_for_KB2491683~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc74038      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc74238      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2491683_SP1~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc74c90      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2985461~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc74df0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Networking-MPSSVC-Rules-EnterpriseEdition-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc75358      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dui70.dll
0x000000007fc75478      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_289_for_KB4054518~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc75540      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc75a88      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc75b58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_2_for_KB3023215~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc75c98      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2836943_SP1~31bf3856ad364e35~x86~~6.1.2.0.mum
0x000000007fc75e18      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-RDC-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc769a0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-Publishing-WMIProvider-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc76e80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-MiscRedirection-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc772d8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Disk-Diagnosis-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc773b0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc774d8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_73_for_KB3004375~31bf3856ad364e35~x86~~6.1.3.1.mum
0x000000007fc77d78      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-StickyNotes-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc78038      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_40_for_KB3040272~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc78208      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-RemoteApplications-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc78570      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2742599~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc78788      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc78b10      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2598845~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc78d58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-MiscRedirection-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc78e10      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2972211_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc78ec8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_3_for_KB2972211~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc78f80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc79708      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_58_for_KB3011780~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc799d0      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2729452~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc79a88      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2729452_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc79b40      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Sidebar-Killbits-SDP-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc79cc0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-RemoteApplications-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc79ec0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-Publishing-WMIProvider-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc79f80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7a130      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_40_for_KB3004375~31bf3856ad364e35~x86~~6.1.3.1.mum
0x000000007fc7a2b0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-BLB-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7ad18      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_77_for_KB2893519~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7af18      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2985461_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7b358      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~x86~en-US~8.0.7601.17514.mum
0x000000007fc7b648      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_3_for_KB2836943~31bf3856ad364e35~x86~~6.1.2.0.mum
0x000000007fc7b870      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_3_for_KB2978120~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7b928      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_278_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc7ba20      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Hyper-V-Guest-Integration-Drivers-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7bd38      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-PeerDist-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7beb8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Editions-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7bf80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_32_for_KB2984972~31bf3856ad364e35~x86~~6.1.1.4.mum
0x000000007fc7c0f0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Hyper-V-Common-Drivers-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7c1a8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-InternetExplorer-Package~31bf3856ad364e35~x86~~8.0.7601.17514.mum
0x000000007fc7c5a0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Indexing-Service-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc7cab0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_76_for_KB2808679~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc7cb68      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_40_for_KB3083992~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc7ccb8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-IE-Troubleshooters-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc7cf80      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_107_for_KB3033929~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc7d288      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_168_for_KB4054518~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc7d3e8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-ICM-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7d578      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_74_for_KB3083992~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc7d630      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_75_for_KB3083992~31bf3856ad364e35~x86~~6.1.1.2.mum
0x000000007fc7d768      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_9_for_KB2868116~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc7d938      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_5_for_KB2931356~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7dd58      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_41_for_KB2984972~31bf3856ad364e35~x86~~6.1.1.4.mum
0x000000007fc7e3f8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2931356_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7e620      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_3_for_KB2742599~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7e7a0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-InternetExplorer-Package~31bf3856ad364e35~x86~en-US~8.0.7601.17514.mum
0x000000007fc7e9c8      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_104_for_KB3033929~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc7eac0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Personalization-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7ed80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_2_for_KB2862152~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc7f038      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2598845_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7f1c0      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_235_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc7f6a8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-VirtualPC-Licensing-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc7f760      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_31_for_KB3124275~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc7f948      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_31_for_KB3087038~31bf3856ad364e35~x86~~6.1.1.3.mum
0x000000007fc7fa40      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2900986_SP1~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc7fc68      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_194_for_KB4471318~31bf3856ad364e35~x86~~6.1.1.5.mum
0x000000007fc7ff80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_1_for_KB2598845~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc80138      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_42_for_KB3004375~31bf3856ad364e35~x86~~6.1.3.1.mum
0x000000007fc80330      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Shell-SoundThemes-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc80540      8      0 R--r-d \Device\HarddiskVolume1\Windows\diagnostics\scheduled\Maintenance\TS_VolumeErrors.ps1
0x000000007fc80920      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-StorageService-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc80c38      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-IE-Troubleshooters-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc80d58      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~x86~~8.0.7601.17514.mum
0x000000007fc80f80      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2742599_SP1~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc81278      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_30_for_KB3087038~31bf3856ad364e35~x86~~6.1.1.3.mum
0x000000007fc815f0      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_32_for_KB3124275~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc816e8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Xps-Foundation-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc81bf0      8      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_30_for_KB3124275~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc81d30      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_5_for_KB982018~31bf3856ad364e35~x86~~6.1.3.2.mum
0x000000007fc81ee8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-Killbits-Package~31bf3856ad364e35~x86~~8.0.7601.17514.mum
0x000000007fc822d0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_for_KB2900986~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc82708      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_1_for_KB2900986~31bf3856ad364e35~x86~~6.1.1.1.mum
0x000000007fc829c8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-VirtualXP-Licensing-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc82eb8      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-CodecPack-Basic-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc83268      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-NetworkDiagnostics-DirectAccessEntry-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
0x000000007fc83720      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-StorageService-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
0x000000007fc83948      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Package_2_for_KB2931356~31bf3856ad364e35~x86~~6.1.1.0.mum
0x000000007fc842c0      7      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-ICM-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
